10000,1417,mus,lomuto_sort
20000,3428,mus,lomuto_sort
30000,4673,mus,lomuto_sort
40000,6658,mus,lomuto_sort
50000,8569,mus,lomuto_sort
60000,11213,mus,lomuto_sort
70000,12502,mus,lomuto_sort
80000,14955,mus,lomuto_sort
90000,16060,mus,lomuto_sort
100000,18785,mus,lomuto_sort
110000,20028,mus,lomuto_sort
120000,22193,mus,lomuto_sort
130000,24647,mus,lomuto_sort
140000,26348,mus,lomuto_sort
150000,27887,mus,lomuto_sort
160000,30287,mus,lomuto_sort
170000,32653,mus,lomuto_sort
180000,35444,mus,lomuto_sort
190000,36618,mus,lomuto_sort
200000,40362,mus,lomuto_sort
210000,41007,mus,lomuto_sort
220000,43118,mus,lomuto_sort
230000,45664,mus,lomuto_sort
240000,46619,mus,lomuto_sort
250000,49219,mus,lomuto_sort
260000,51780,mus,lomuto_sort
270000,57645,mus,lomuto_sort
280000,56724,mus,lomuto_sort
290000,59480,mus,lomuto_sort
300000,61335,mus,lomuto_sort
310000,60883,mus,lomuto_sort
320000,65868,mus,lomuto_sort
330000,65603,mus,lomuto_sort
340000,68310,mus,lomuto_sort
350000,71210,mus,lomuto_sort
360000,72077,mus,lomuto_sort
370000,74860,mus,lomuto_sort
380000,77360,mus,lomuto_sort
390000,80843,mus,lomuto_sort
400000,80947,mus,lomuto_sort
410000,84332,mus,lomuto_sort
420000,84910,mus,lomuto_sort
430000,88777,mus,lomuto_sort
440000,92778,mus,lomuto_sort
450000,94256,mus,lomuto_sort
460000,96737,mus,lomuto_sort
470000,97672,mus,lomuto_sort
480000,99335,mus,lomuto_sort
490000,99127,mus,lomuto_sort
500000,102787,mus,lomuto_sort
